,index,group,id,g1,g11,m,k,c,a,f,b,l,error,winner,log_error,logaf,logbc,logkm
5,36871139,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.18,1.0,0.8,0.05,0.01,369.90048,1,5.913233996485579,0.22314355131420976,-1.2809338454620642,0.08004270767353656
6,23380478,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.12,1.7,1.6,0.04,0.01,381.82297,1,5.944957071870649,0.06062462181643484,-1.0986122886681096,0.08004270767353656
7,72020789,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.065,0.32,0.6,0.5,0.04,0.01,406.18668,1,6.006812856880411,0.1823215567939546,-2.0794415416798357,-0.2076393647782445
8,56033426,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.26,0.4,0.3,0.02,0.01,420.87363,1,6.042332622352686,0.287682072451781,-2.5649493574615367,0.08004270767353656
9,112626739,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.07,0.48,0.4,0.3,0.04,0.01,421.31558,1,6.043382149074994,0.287682072451781,-2.4849066497880004,-0.19415601444095737
10,22826166,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.12,1.5,1.3,0.05,0.01,427.22305,1,6.057306242182922,0.14310084364067324,-0.8754687373538999,0.08004270767353656
11,30822220,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.065,0.06,0.16,0.6,0.5,0.02,0.01,461.9209,1,6.135393664302058,0.1823215567939546,-2.0794415416798357,-0.0800427076735365
12,37124013,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.065,0.18,1.1,1.0,0.04,0.01,463.58252,1,6.138984405836715,0.09531017980432493,-1.504077396776274,-0.1431008436406733
13,112426576,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.07,0.48,0.3,0.2,0.03,0.01,464.56735,1,6.141106542361058,0.4054651081081642,-2.772588722239781,-0.1335313926245225
14,51067128,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.24,0.5,0.5,0.01,0.01,479.77026,1,6.1733073643244305,0.0,-3.1780538303479453,0.08004270767353656
15,137936125,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.09,0.08,0.58,0.5,0.3,0.07,0.01,480.96924,1,6.175803317956916,0.5108256237659907,-2.114532861491106,-0.11778303565638339
16,44059350,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.1,1.8,1.6,0.05,0.01,488.07385,1,6.1904667263708335,0.11778303565638346,-0.6931471805599453,0.08004270767353656
17,43494565,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.1,1.6,1.5,0.03,0.01,519.34894,1,6.252575988658933,0.06453852113757116,-1.2039728043259361,0.08004270767353656
18,72020504,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.065,0.32,0.6,0.5,0.04,0.01,528.117,1,6.269317850067713,0.1823215567939546,-2.0794415416798357,-0.2076393647782445
19,31281857,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.075,0.065,0.16,0.8,0.8,0.01,0.01,529.029,1,6.271043250771594,0.0,-2.772588722239781,-0.1431008436406733
20,172628874,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.72,0.7,0.6,0.07,0.01,531.1713,1,6.275084568088168,0.15415067982725836,-2.330755969960742,0.723918839226699
21,19223659,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.08,2.0,1.7,0.06,0.01,533.01166,1,6.278543300099172,0.16251892949777494,-0.2876820724517809,0.08004270767353656
22,92675196,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.075,0.065,0.3,0.6,0.4,0.05,0.01,536.7479,1,6.285528524315279,0.4054651081081642,-1.791759469228055,-0.1431008436406733
23,82560988,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.075,0.36,0.7,0.6,0.05,0.01,543.31836,1,6.297695446470753,0.15415067982725836,-1.9740810260220096,-0.12516314295400616
24,81911546,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.065,0.36,0.4,0.3,0.03,0.01,550.8719,1,6.31150229573538,0.287682072451781,-2.4849066497880004,-0.2076393647782445
25,18634249,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.08,1.8,1.8,0.01,0.01,553.7594,1,6.316730296384569,0.0,-2.0794415416798357,0.08004270767353656
26,31277223,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.16,0.8,0.5,0.05,0.01,562.2112,1,6.331877580010033,0.47000362924573563,-1.1631508098056809,0.08004270767353656
27,117508531,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.075,0.4,0.3,0.3,0.01,0.01,563.6008,1,6.334346199469934,0.0,-3.6888794541139363,-0.12516314295400616
28,32244047,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.07,0.16,1.2,1.2,0.02,0.01,570.3686,1,6.34628281849647,0.0,-2.0794415416798357,-0.1335313926245225
29,56259263,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.07,0.26,0.5,0.5,0.01,0.01,572.37164,1,6.349788500682676,0.0,-3.258096538021482,-0.1335313926245225
30,26169852,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.14,0.8,0.7,0.02,0.01,573.76807,1,6.352225255432189,0.13353139262452277,-1.9459101490553135,0.08004270767353656
31,42961188,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.1,1.4,1.4,0.01,0.01,576.137,1,6.356345479636947,0.0,-2.302585092994046,0.08004270767353656
32,46113313,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.22,0.6,0.3,0.05,0.01,576.76276,1,6.357431020779656,0.6931471805599453,-1.4816045409242153,0.08004270767353656
33,36400265,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.18,0.8,0.1,0.1,0.01,582.56244,1,6.36743637282813,2.0794415416798357,-0.587786664902119,0.08004270767353656
34,29056530,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.14,1.9,1.5,0.1,0.01,595.8696,1,6.390021851180592,0.23638877806423034,-0.3364722366212129,0.08004270767353656
35,73646359,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.09,0.08,0.32,1.3,1.2,0.08,0.01,596.29315,1,6.390732408556789,0.08004270767353656,-1.3862943611198906,-0.11778303565638339
36,82562487,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.075,0.36,0.7,0.6,0.05,0.01,598.006,1,6.393600787345113,0.15415067982725836,-1.9740810260220096,-0.12516314295400616
37,14275152,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.06,2.0,1.9,0.02,0.01,602.9359,1,6.401810889252534,0.05129329438755048,-1.0986122886681096,0.08004270767353656
38,182414670,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.76,0.8,0.6,0.1,0.01,610.2562,1,6.413878868992045,0.287682072451781,-2.0281482472922856,0.723918839226699
39,46804187,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.22,0.9,0.5,0.08,0.01,610.5844,1,6.414416531333724,0.5877866649021191,-1.0116009116784799,0.08004270767353656
40,27649854,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.07,0.14,1.4,1.4,0.02,0.01,619.06024,1,6.4282025862047325,0.0,-1.9459101490553135,-0.1335313926245225
41,210573359,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.88,0.4,0.2,0.06,0.01,619.6585,1,6.429168519837925,0.6931471805599453,-2.6855773452501515,0.723918839226699
42,46115641,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.065,0.22,0.6,0.6,0.01,0.01,623.909,1,6.43600452440138,0.0,-3.0910424533583156,-0.2076393647782445
43,18082850,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.065,0.06,0.08,1.6,1.4,0.04,0.01,625.13904,1,6.437974088994955,0.13353139262452277,-0.6931471805599453,-0.0800427076735365
44,92675063,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.065,0.3,0.6,0.4,0.05,0.01,628.0726,1,6.4426557648819855,0.4054651081081642,-1.791759469228055,-0.1431008436406733
45,37892582,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.07,0.18,1.4,1.4,0.03,0.01,644.5289,1,6.468519662335902,0.0,-1.791759469228055,-0.19415601444095737
46,51755613,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.07,0.24,0.8,0.8,0.02,0.01,645.05304,1,6.469332545973001,0.0,-2.4849066497880004,-0.19415601444095737
47,48613411,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.07,0.22,1.6,1.5,0.07,0.01,646.2043,1,6.471115707654857,0.06453852113757116,-1.1451323043030024,-0.19415601444095737
48,67553079,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.065,0.2,0.9,0.9,0.02,0.01,647.7591,1,6.473518867973411,0.0,-2.302585092994046,-0.2076393647782445
49,163216323,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.68,0.9,0.7,0.1,0.01,650.1434,1,6.4771929539423025,0.25131442828090617,-1.916922612182061,0.723918839226699
50,102271176,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.09,0.08,0.44,0.3,0.3,0.01,0.01,652.32056,1,6.4805360975449435,0.0,-3.784189633918261,-0.11778303565638339
51,44684561,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.065,0.1,2.0,2.0,0.02,0.01,654.6218,1,6.484057664292878,0.0,-1.6094379124341005,-0.2076393647782445
52,67086416,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.07,0.2,0.7,0.7,0.01,0.01,656.2949,1,6.4866102306129765,0.0,-2.9957322735539913,-0.1335313926245225
53,71576743,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.07,0.32,0.4,0.4,0.01,0.01,656.53955,1,6.48698293564495,0.0,-3.4657359027997265,-0.19415601444095737
54,66630686,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.2,0.5,0.3,0.03,0.01,657.92554,1,6.489091763827893,0.5108256237659907,-1.8971199848858813,0.08004270767353656
55,92227455,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.065,0.3,0.4,0.4,0.01,0.01,658.3508,1,6.489737919960724,0.0,-3.4011973816621555,-0.2076393647782445
56,62357131,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.065,0.28,0.9,0.6,0.08,0.01,658.36316,1,6.489756693969926,0.4054651081081644,-1.252762968495368,-0.2076393647782445
57,18634194,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.08,1.8,1.4,0.07,0.01,659.43994,1,6.491390899018676,0.25131442828090617,-0.1335313926245225,0.08004270767353656
58,33314415,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.07,0.16,1.6,1.6,0.03,0.01,659.4531,1,6.491410855147947,0.0,-1.6739764335716716,-0.19415601444095737
59,210693372,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.085,0.175,0.88,0.5,0.4,0.06,0.01,661.2247,1,6.494093721570978,0.22314355131420976,-2.6855773452501515,0.7221347174331975
60,72921611,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.07,0.32,1.0,0.8,0.08,0.01,661.60223,1,6.494664514320488,0.22314355131420976,-1.3862943611198906,-0.19415601444095737
61,36173654,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.065,0.18,0.7,0.7,0.01,0.01,664.65295,1,6.499265024729998,0.0,-2.8903717578961645,-0.1431008436406733
62,92227135,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.07,0.3,0.4,0.4,0.01,0.01,665.18427,1,6.5000641000157255,0.0,-3.4011973816621555,-0.1335313926245225
63,93566400,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.3,1.0,1.0,0.01,0.01,665.2448,1,6.500155093216952,0.0,-3.4011973816621555,0.723918839226699
64,239667087,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.05,0.485,0.9,0.7,0.5,0.05,0.01,665.5547,1,6.500620828296657,0.3364722366212129,-2.8903717578961645,2.272125885509337
65,67553585,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.065,0.2,0.9,0.9,0.02,0.01,669.71826,1,6.506857116484269,0.0,-2.302585092994046,-0.2076393647782445
66,186619430,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.095,0.135,0.78,0.4,0.3,0.05,0.01,674.4181,1,6.513850244998906,0.287682072451781,-2.747270914255491,0.3513978868378886
67,92674821,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.085,0.07,0.3,0.6,0.6,0.02,0.01,675.0844,1,6.514837720093088,0.0,-2.70805020110221,-0.19415601444095737
68,177613877,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.085,0.175,0.74,0.8,0.7,0.08,0.01,676.4931,1,6.5169222480022855,0.13353139262452277,-2.2246235515243336,0.7221347174331975
69,38733260,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.07,0.18,1.7,1.6,0.06,0.01,677.39075,1,6.518248285138387,0.06062462181643484,-1.0986122886681098,-0.1335313926245225
70,67783813,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.2,1.0,0.9,0.04,0.01,679.40265,1,6.521213956219318,0.10536051565782635,-1.6094379124341005,0.08004270767353656
71,161186257,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.055,0.525,0.66,1.9,1.7,0.09,0.01,683.89606,1,6.527805947011275,0.1112256351102244,-1.9924301646902063,2.256065077359153
72,148233094,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.095,0.13,0.62,0.7,0.6,0.07,0.01,685.1448,1,6.529630202784484,0.15415067982725836,-2.181224235989778,0.3136575588550416
73,112626353,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.095,0.085,0.48,0.4,0.4,0.02,0.01,685.35406,1,6.5299355806402914,0.0,-3.1780538303479453,-0.11122563511022437
74,76528726,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.07,0.34,0.3,0.2,0.02,0.01,686.5335,1,6.531655022269432,0.4054651081081642,-2.833213344056216,-0.06899287148695131
75,62359624,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.09,0.075,0.28,0.9,0.9,0.03,0.01,687.94324,1,6.533706334530032,0.0,-2.2335922215070942,-0.1823215567939546
76,31047945,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.16,0.7,0.6,0.02,0.01,690.68207,1,6.537679616586128,0.15415067982725836,-2.0794415416798357,0.08004270767353656
77,142970133,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.5,0.5,0.5,0.01,0.01,692.30316,1,6.540023952168724,0.0,-3.912023005428146,0.723918839226699
78,193218040,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.05,0.485,0.7,1.3,1.0,0.08,0.01,693.784,1,6.542160672868751,0.26236426446749106,-2.169053700369523,2.272125885509337
79,102878190,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.44,0.6,0.6,0.01,0.01,698.8111,1,6.549380462506957,0.0,-3.784189633918261,0.723918839226699
80,42975094,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.065,0.1,1.4,1.4,0.01,0.01,700.94696,1,6.552432220833887,0.0,-2.302585092994046,-0.1431008436406733
81,37120171,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.075,0.18,1.1,1.1,0.02,0.01,701.09436,1,6.552642485679067,0.0,-2.197224577336219,-0.06453852113757118
82,61446676,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.075,0.28,0.5,0.5,0.01,0.01,702.1874,1,6.554200319967533,0.0,-3.332204510175204,-0.12516314295400616
83,87278461,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.09,0.08,0.38,0.5,0.5,0.02,0.01,703.27747,1,6.555751508107264,0.0,-2.9444389791664407,-0.11778303565638339
84,33309725,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.07,0.16,1.6,1.5,0.05,0.01,707.0167,1,6.5610542865511245,0.06453852113757116,-1.1631508098056809,-0.1335313926245225
85,57409111,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.09,0.08,0.26,1.0,1.0,0.03,0.01,707.1148,1,6.561193028952602,0.0,-2.1594842493533726,-0.11778303565638339
86,137581527,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.095,0.13,0.58,0.3,0.3,0.01,0.01,707.1169,1,6.561195998762995,0.0,-4.060443010546419,0.3136575588550416
87,137757579,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.58,0.4,0.4,0.01,0.01,708.86554,1,6.563665861156096,0.0,-4.060443010546419,0.723918839226699
88,45441055,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.22,0.3,0.1,0.02,0.01,710.24194,1,6.565605672553047,1.0986122886681096,-2.3978952727983707,0.08004270767353656
89,36173788,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.075,0.065,0.18,0.7,0.7,0.01,0.01,711.7407,1,6.5677136596871115,0.0,-2.8903717578961645,-0.1431008436406733
90,46808340,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.075,0.22,0.9,0.9,0.02,0.01,711.8311,1,6.5678406641699505,0.0,-2.3978952727983707,-0.12516314295400616
91,52943806,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.24,1.3,1.3,0.01,0.01,712.4062,1,6.5686482543534925,0.0,-3.1780538303479453,0.723918839226699
92,120793052,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.08,0.165,0.4,1.7,1.6,0.09,0.01,712.60016,1,6.568920477701601,0.06062462181643484,-1.491654876777717,0.723918839226699
93,72021501,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.09,0.075,0.32,0.6,0.6,0.02,0.01,713.2303,1,6.569804369663098,0.0,-2.772588722239781,-0.1823215567939546
94,19223691,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.127,-0.06,0.065,0.08,2.0,1.9,0.03,0.01,713.4791,1,6.570153144266422,0.05129329438755048,-0.9808292530117262,0.08004270767353656
95,133145789,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.09,0.08,0.56,0.6,0.4,0.08,0.01,713.54175,1,6.5702409495707945,0.4054651081081642,-1.9459101490553135,-0.11778303565638339
96,31514192,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.08,0.07,0.16,0.9,0.9,0.01,0.01,713.98145,1,6.570856981609931,0.0,-2.772588722239781,-0.1335313926245225
97,18656178,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.075,0.065,0.08,1.8,1.8,0.01,0.01,714.0483,1,6.570950607110449,0.0,-2.0794415416798357,-0.1431008436406733
98,36405090,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.141,-0.08,0.07,0.18,0.8,0.8,0.01,0.01,716.9341,1,6.574983925636379,0.0,-2.8903717578961645,-0.1335313926245225
99,128911177,Grp. A3 B6 (50% C1; 50% C11),668,0.166,0.142,-0.085,0.165,0.54,1.0,0.8,0.09,0.01,719.05505,1,6.577937919463279,0.22314355131420976,-1.791759469228055,0.6632942174102642
0,215798330,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.8,0.7,0.6,0.06,0.01,5314.2544,1,8.578147998715446,0.15415067982725836,-2.5902671654458267,0.881199412062885
1,240004525,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.9,0.9,0.8,0.08,0.01,5314.8003,1,8.578250717163302,0.11778303565638346,-2.4203681286504293,1.0021520224805476
2,130110264,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.54,1.5,1.4,0.1,0.01,5323.667,1,8.579917630601685,0.06899287148695142,-1.6863989535702288,0.6931471805599453
3,229884279,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.96,0.6,0.4,0.08,0.01,5332.8667,1,8.581644214976007,0.4054651081081642,-2.4849066497880004,0.6931471805599453
4,172766818,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.72,0.8,0.7,0.07,0.01,5338.5073,1,8.582701361042728,0.13353139262452277,-2.330755969960742,0.6931471805599453
5,206028640,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.86,0.6,0.3,0.08,0.01,5339.1157,1,8.582815318990235,0.6931471805599453,-2.374905754573672,0.6931471805599453
6,135083633,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.56,1.5,1.4,0.09,0.01,5340.77,1,8.58312511631573,0.06899287148695142,-1.8281271133989299,0.881199412062885
7,133262547,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.56,0.7,0.4,0.07,0.01,5345.027,1,8.58392187489634,0.5596157879354225,-2.0794415416798357,0.6380874033769178
8,74076680,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.32,1.5,1.4,0.06,0.01,5346.567,1,8.584209951680897,0.06899287148695142,-1.6739764335716716,0.6380874033769178
9,186714791,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.78,0.5,0.4,0.04,0.01,5350.6104,1,8.584965926839832,0.22314355131420976,-2.9704144655697013,0.881199412062885
10,230030516,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.96,0.7,0.4,0.09,0.01,5351.7295,1,8.585175058677269,0.5596157879354225,-2.367123614131617,0.881199412062885
11,154339607,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.64,1.3,1.2,0.09,0.01,5351.796,1,8.58518748448968,0.08004270767353656,-1.9616585060234524,0.881199412062885
12,210547886,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.88,0.4,0.2,0.05,0.01,5352.9717,1,8.585407143624316,0.6931471805599453,-2.867898902044106,0.6931471805599453
13,164675822,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.68,1.5,1.4,0.1,0.01,5354.605,1,8.585712217322769,0.06899287148695142,-1.916922612182061,1.0021520224805476
14,123663211,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.52,0.9,0.4,0.1,0.01,5359.9463,1,8.586709235357944,0.8109302162163288,-1.6486586255873816,0.6380874033769178
15,87618975,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.38,0.7,0.6,0.03,0.01,5362.934,1,8.587266492362355,0.15415067982725836,-2.538973871058276,0.6380874033769178
16,202446118,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.84,1.2,1.1,0.1,0.01,5363.6,1,8.587390670405487,0.0870113769896297,-2.128231705849268,1.0021520224805476
17,96301894,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.3,2.0,1.9,0.07,0.01,5364.365,1,8.587533288320683,0.05129329438755048,-1.455287232606842,0.6931471805599453
18,88734719,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.38,1.2,1.0,0.07,0.01,5365.002,1,8.587652027851309,0.1823215567939546,-1.6916760106710724,0.6380874033769178
19,172945902,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.72,0.9,0.7,0.08,0.01,5365.0317,1,8.58765756371463,0.25131442828090617,-2.197224577336219,0.881199412062885
20,128861057,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.54,1.0,0.9,0.07,0.01,5365.961,1,8.587830762975557,0.10536051565782635,-2.043073897508961,0.6380874033769178
21,225115999,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,0.94,0.6,0.4,0.07,0.01,5366.1665,1,8.587869059203406,0.4054651081081642,-2.5973846332146904,0.881199412062885
22,243961449,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.35,1.0,0.4,0.2,0.05,0.01,5367.068,1,8.58803704211706,0.6931471805599453,-2.995732273553991,0.881199412062885
23,145128042,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.5,1.5,1.4,0.09,0.01,5378.195,1,8.590108095003753,0.06899287148695142,-1.7147984280919266,0.6931471805599453
24,205774333,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.86,0.4,0.3,0.03,0.01,5378.6157,1,8.590186315214549,0.287682072451781,-3.355735007585398,1.0021520224805476
25,162030454,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.15,0.3,0.68,0.2,0.1,0.01,0.01,5379.0356,1,8.590264380581885,0.6931471805599453,-4.219507705176107,0.6931471805599453
26,155233656,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.64,1.6,1.5,0.1,0.01,5380.3184,1,8.59050283356077,0.06453852113757116,-1.8562979903656263,1.0021520224805476
27,73825227,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.32,1.4,1.3,0.05,0.01,5380.5454,1,8.590545023482369,0.07410797215372183,-1.8562979903656263,0.6931471805599453
28,143893809,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.5,1.0,0.9,0.06,0.01,5386.66,1,8.591680805782449,0.10536051565782635,-2.120263536200091,0.6931471805599453
29,239364514,Grp. A4 B6 (20% C1; 80% C11),444,0.171,0.142,-0.145,0.395,0.9,0.5,0.3,0.05,0.01,5387.035,1,8.59175041978213,0.5108256237659907,-2.8903717578961645,1.0021520224805476
30,133847150,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.56,1.0,0.8,0.08,0.01,5389.457,1,8.592199916713188,0.22314355131420976,-1.9459101490553135,0.6931471805599453
31,39531736,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.14,0.265,0.18,2.0,1.9,0.04,0.01,5392.163,1,8.592701882105553,0.05129329438755048,-1.504077396776274,0.6380874033769178
32,88993303,Grp. A4 B6 (20% C1; 80% C11),444,0.166,0.142,-0.145,0.29,0.38,1.3,1.1,0.07,0.01,5393.1646,1,8.59288761591727,0.16705408466316607,-1.6916760106710724,0.6931471805599453
